Price,Close,High,Low,Open,Volume
Ticker,NIO,NIO,NIO,NIO,NIO
Datetime,,,,,
2026-08-27 09:30:00-04:00,4.34499979019165,4.380000114440918,4.340000152587891,4.380000114440918,1875342
2026-08-27 09:31:00-04:00,4.340099811553955,4.349999904632568,4.331399917602539,4.340000152587891,285012
2026-08-27 09:32:00-04:00,4.348599910736084,4.349999904632568,4.340000152587891,4.34499979019165,95294
2026-08-27 09:33:00-04:00,4.355000019073486,4.360000133514404,4.34499979019165,4.34499979019165,49478
2026-08-27 09:34:00-04:00,4.339900016784668,4.349999904632568,4.335000038146973,4.349999904632568,183658
2026-08-27 09:35:00-04:00,4.335000038146973,4.349999904632568,4.329999923706055,4.338799953460693,154952
2026-08-27 09:36:00-04:00,4.32889986038208,4.340000152587891,4.320000171661377,4.335000038146973,217587
2026-08-27 09:37:00-04:00,4.321400165557861,4.329999923706055,4.320000171661377,4.328700065612793,145758
2026-08-27 09:38:00-04:00,4.324999809265137,4.329999923706055,4.320000171661377,4.328700065612793,102409
2026-08-27 09:39:00-04:00,4.324999809265137,4.329999923706055,4.320000171661377,4.320000171661377,91239
2026-08-27 09:40:00-04:00,4.340000152587891,4.340000152587891,4.320000171661377,4.324999809265137,133080
2026-08-27 09:41:00-04:00,4.340000152587891,4.340000152587891,4.329999923706055,4.333000183105469,63410
2026-08-27 09:42:00-04:00,4.335000038146973,4.340000152587891,4.329999923706055,4.3383002281188965,55286
2026-08-27 09:43:00-04:00,4.3379998207092285,4.340000152587891,4.329999923706055,4.3383002281188965,44011
2026-08-27 09:44:00-04:00,4.340000152587891,4.340000152587891,4.329999923706055,4.335000038146973,78315
2026-08-27 09:45:00-04:00,4.34499979019165,4.349999904632568,4.332099914550781,4.340000152587891,138184
2026-08-27 09:46:00-04:00,4.34499979019165,4.349999904632568,4.340000152587891,4.348599910736084,21705
2026-08-27 09:47:00-04:00,4.338200092315674,4.349999904632568,4.329999923706055,4.342400074005127,81586
2026-08-27 09:48:00-04:00,4.324999809265137,4.335000038146973,4.320000171661377,4.329999923706055,165514
2026-08-27 09:49:00-04:00,4.320000171661377,4.329899787902832,4.309999942779541,4.329899787902832,368322
2026-08-27 09:50:00-04:00,4.309999942779541,4.320000171661377,4.300000190734863,4.320000171661377,392894
2026-08-27 09:51:00-04:00,4.315000057220459,4.320000171661377,4.304999828338623,4.304999828338623,132809
2026-08-27 09:52:00-04:00,4.318699836730957,4.320000171661377,4.309999942779541,4.315000057220459,31311
2026-08-27 09:53:00-04:00,4.315000057220459,4.320000171661377,4.309999942779541,4.315000057220459,38649
2026-08-27 09:54:00-04:00,4.317699909210205,4.320000171661377,4.309999942779541,4.31850004196167,65414
2026-08-27 09:55:00-04:00,4.315000057220459,4.320000171661377,4.309999942779541,4.315000057220459,183780
2026-08-27 09:56:00-04:00,4.329999923706055,4.329999923706055,4.310100078582764,4.318699836730957,76115
2026-08-27 09:57:00-04:00,4.327400207519531,4.329999923706055,4.320000171661377,4.329999923706055,65450
