Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Datetime,,,,,
2026-08-27 09:30:00-04:00,90.45999908447266,90.45999908447266,89.54000091552734,89.94999694824219,7784632
2026-08-27 09:31:00-04:00,91.26000213623047,91.44999694824219,90.4209976196289,90.4209976196289,1527159
2026-08-27 09:32:00-04:00,90.87000274658203,91.4800033569336,90.73999786376953,91.26000213623047,1241014
2026-08-27 09:33:00-04:00,91.19499969482422,91.33000183105469,90.86000061035156,90.87000274658203,765375
2026-08-27 09:34:00-04:00,90.81199645996094,91.16999816894531,90.69000244140625,91.16999816894531,724166
2026-08-27 09:35:00-04:00,90.76000213623047,90.97000122070312,90.56999969482422,90.83000183105469,556163
2026-08-27 09:36:00-04:00,90.69010162353516,90.88999938964844,90.30000305175781,90.76000213623047,541239
2026-08-27 09:37:00-04:00,90.68000030517578,90.87999725341797,90.51000213623047,90.71540069580078,507430
2026-08-27 09:38:00-04:00,90.7300033569336,90.93000030517578,90.56999969482422,90.66000366210938,571500
2026-08-27 09:39:00-04:00,90.86000061035156,90.86000061035156,90.36009979248047,90.74500274658203,464855
2026-08-27 09:40:00-04:00,91.16500091552734,91.23999786376953,90.80000305175781,90.86000061035156,778517
2026-08-27 09:41:00-04:00,91.06999969482422,91.2073974609375,90.91999816894531,91.18000030517578,514672
2026-08-27 09:42:00-04:00,90.7301025390625,91.08999633789062,90.36000061035156,91.05999755859375,650464
2026-08-27 09:43:00-04:00,90.86499786376953,90.88500213623047,90.58000183105469,90.7300033569336,310895
2026-08-27 09:44:00-04:00,90.87930297851562,91.05500030517578,90.69999694824219,90.8499984741211,476031
2026-08-27 09:45:00-04:00,90.64790344238281,90.97000122070312,90.58999633789062,90.87999725341797,282970
2026-08-27 09:46:00-04:00,90.54000091552734,90.94999694824219,90.43000030517578,90.66999816894531,396622
2026-08-27 09:47:00-04:00,89.7699966430664,90.61990356445312,89.71050262451172,90.55000305175781,634867
2026-08-27 09:48:00-04:00,89.89990234375,90.03500366210938,89.72000122070312,89.76000213623047,472666
2026-08-27 09:49:00-04:00,89.86000061035156,89.91000366210938,89.55999755859375,89.87999725341797,485653
2026-08-27 09:50:00-04:00,90.45500183105469,90.55000305175781,89.87000274658203,89.87000274658203,499994
2026-08-27 09:51:00-04:00,90.38400268554688,90.53060150146484,90.26000213623047,90.4489974975586,295068
2026-08-27 09:52:00-04:00,90.20999908447266,90.37999725341797,90.0999984741211,90.37999725341797,235247
2026-08-27 09:53:00-04:00,90.0199966430664,90.33000183105469,89.88999938964844,90.23999786376953,269433
2026-08-27 09:54:00-04:00,89.89199829101562,90.16500091552734,89.87000274658203,90.05000305175781,288888
2026-08-27 09:55:00-04:00,89.71499633789062,89.9800033569336,89.6500015258789,89.9000015258789,316653
2026-08-27 09:56:00-04:00,89.04000091552734,89.72949981689453,89.04000091552734,89.71499633789062,537797
2026-08-27 09:57:00-04:00,88.55000305175781,89.04000091552734,88.45999908447266,89.04000091552734,720645
2026-08-27 09:58:00-04:00,88.74459838867188,88.77999877929688,88.48999786376953,88.54000091552734,471316
2026-08-27 09:59:00-04:00,88.78500366210938,88.90540313720703,88.70999908447266,88.74079895019531,334173
2026-08-27 10:00:00-04:00,89.12000274658203,89.13999938964844,88.78500366210938,88.78500366210938,594990
2026-08-27 10:01:00-04:00,89.18499755859375,89.23999786376953,89.05999755859375,89.11509704589844,373382
2026-08-27 10:02:00-04:00,89.44999694824219,89.48999786376953,89.08000183105469,89.19000244140625,410432
2026-08-27 10:03:00-04:00,90.08930206298828,90.08930206298828,89.41000366210938,89.44999694824219,477970
2026-08-27 10:04:00-04:00,89.8550033569336,90.1500015258789,89.7301025390625,90.08000183105469,426999
2026-08-27 10:05:00-04:00,89.8550033569336,90.05000305175781,89.83000183105469,89.8550033569336,326767
2026-08-27 10:06:00-04:00,89.66999816894531,89.87000274658203,89.66999816894531,89.8499984741211,300479
2026-08-27 10:07:00-04:00,89.822998046875,89.87999725341797,89.62999725341797,89.69999694824219,220481
2026-08-27 10:08:00-04:00,89.87000274658203,89.91000366210938,89.75,89.83000183105469,223643
2026-08-27 10:09:00-04:00,89.8499984741211,89.9800033569336,89.77999877929688,89.87000274658203,258117
2026-08-27 10:10:00-04:00,90.1500015258789,90.30000305175781,89.8499984741211,89.8550033569336,357479
2026-08-27 10:11:00-04:00,90.25,90.29000091552734,90.0999984741211,90.16000366210938,254733
2026-08-27 10:12:00-04:00,90.47000122070312,90.4999008178711,90.26709747314453,90.2750015258789,293502
2026-08-27 10:13:00-04:00,90.61499786376953,90.6500015258789,90.4000015258789,90.44999694824219,351140
2026-08-27 10:14:00-04:00,90.59500122070312,90.97000122070312,90.56009674072266,90.61260223388672,503385
2026-08-27 10:15:00-04:00,90.83380126953125,90.84940338134766,90.58000183105469,90.5999984741211,251482
2026-08-27 10:16:00-04:00,90.67949676513672,90.8499984741211,90.58000183105469,90.82009887695312,312164
2026-08-27 10:17:00-04:00,90.91000366210938,90.94000244140625,90.6500015258789,90.66999816894531,297839
2026-08-27 10:18:00-04:00,91.04499816894531,91.08499908447266,90.76010131835938,90.91000366210938,463974
2026-08-27 10:19:00-04:00,91.0999984741211,91.12000274658203,90.90019989013672,91.04010009765625,286137
2026-08-27 10:20:00-04:00,91.16000366210938,91.2249984741211,91.04010009765625,91.09010314941406,367374
2026-08-27 10:21:00-04:00,91.47000122070312,91.5,91.12999725341797,91.13999938964844,643572
2026-08-27 10:22:00-04:00,91.50499725341797,91.5250015258789,91.33000183105469,91.4749984741211,636055
2026-08-27 10:23:00-04:00,91.44010162353516,91.5999984741211,91.42009735107422,91.49500274658203,441260
2026-08-27 10:24:00-04:00,91.69999694824219,91.70999908447266,91.3499984741211,91.44619750976562,674569
2026-08-27 10:25:00-04:00,91.84500122070312,91.875,91.55000305175781,91.69499969482422,708765
2026-08-27 10:26:00-04:00,92.0250015258789,92.04000091552734,91.80000305175781,91.8499984741211,836362
