Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Datetime,,,,,
2026-07-27 09:30:00-04:00,198.94500732421875,208.75,198.8800048828125,208.11000061035156,34792635
2026-07-27 10:30:00-04:00,197.06500244140625,200.0,196.77000427246094,198.9499969482422,27222128
2026-07-27 11:30:00-04:00,197.77999877929688,198.5399932861328,195.9199981689453,197.0749969482422,18304743
2026-07-27 12:30:00-04:00,195.57000732421875,198.14999389648438,195.44000244140625,197.77999877929688,12949732
2026-07-27 13:30:00-04:00,196.7050018310547,197.0800018310547,195.5,195.5800018310547,10165862
2026-07-27 14:30:00-04:00,197.72999572753906,198.02000427246094,196.08999633789062,196.69500732421875,12772277
2026-07-27 15:30:00-04:00,196.52000427246094,197.8300018310547,196.30999755859375,197.72999572753906,13711449
2026-07-28 09:30:00-04:00,194.08999633789062,195.4550018310547,192.74000549316406,194.9499969482422,36821242
2026-07-28 10:30:00-04:00,196.72000122070312,197.85000610351562,193.89999389648438,194.08999633789062,20666546
2026-07-28 11:30:00-04:00,197.27999877929688,198.6999969482422,196.44000244140625,196.6999969482422,13377269
2026-07-28 12:30:00-04:00,197.6999969482422,198.2449951171875,196.60000610351562,197.27999877929688,10884017
2026-07-28 13:30:00-04:00,196.7050018310547,198.08990478515625,196.64999389648438,197.69009399414062,6939840
2026-07-28 14:30:00-04:00,197.88999938964844,198.02999877929688,196.53309631347656,196.7050018310547,10170431
2026-07-28 15:30:00-04:00,196.9499969482422,198.14999389648438,196.75,197.91000366210938,13539085
2026-07-29 09:30:00-04:00,191.63499450683594,197.07400512695312,190.92300415039062,195.84500122070312,26776737
2026-07-29 10:30:00-04:00,192.375,193.16000366210938,190.9600067138672,191.61000061035156,13980503
2026-07-29 11:30:00-04:00,191.58999633789062,192.60000610351562,190.6820068359375,192.375,14222182
2026-07-29 12:30:00-04:00,192.16949462890625,193.0800018310547,191.27999877929688,191.5749969482422,12697362
2026-07-29 13:30:00-04:00,193.1999969482422,194.0570068359375,191.7100067138672,192.110107421875,13691975
2026-07-29 14:30:00-04:00,193.3699951171875,196.32989501953125,192.56500244140625,193.17100524902344,15825181
2026-07-29 15:30:00-04:00,190.05999755859375,193.7550048828125,190.02000427246094,193.3800048828125,21014144
2026-07-30 09:30:00-04:00,196.80999755859375,197.17999267578125,191.52000427246094,193.4499969482422,33838063
2026-07-30 10:30:00-04:00,193.50999450683594,197.25,193.43499755859375,196.80999755859375,19038422
2026-07-30 11:30:00-04:00,193.80999755859375,194.3699951171875,192.72999572753906,193.50999450683594,13266492
2026-07-30 12:30:00-04:00,193.6199951171875,194.01499938964844,192.67999267578125,193.80999755859375,8373037
2026-07-30 13:30:00-04:00,193.49000549316406,194.07000732421875,193.0601043701172,193.6199951171875,7580624
2026-07-30 14:30:00-04:00,194.05499267578125,194.9250030517578,193.13999938964844,193.49000549316406,10395289
2026-07-30 15:30:00-04:00,195.14999389648438,195.32550048828125,193.99000549316406,194.0399932861328,11945984
2026-07-31 09:30:00-04:00,196.9949951171875,200.08999633789062,194.9499969482422,198.4405059814453,29866755
2026-07-31 10:30:00-04:00,195.6199951171875,198.92999267578125,195.32000732421875,197.0,14917314
2026-07-31 11:30:00-04:00,198.02000427246094,198.02000427246094,195.2386932373047,195.60000610351562,9730128
2026-07-31 12:30:00-04:00,199.2550048828125,199.3199005126953,197.5,198.0449981689453,9171395
2026-07-31 13:30:00-04:00,198.5500946044922,199.97000122070312,198.49000549316406,199.2550048828125,9755690
2026-07-31 14:30:00-04:00,200.30499267578125,201.1199951171875,198.25999450683594,198.59500122070312,15913383
2026-07-31 15:30:00-04:00,200.80999755859375,201.97000122070312,199.8800048828125,200.30499267578125,19652521
2026-08-03 09:30:00-04:00,205.39010620117188,205.72000122070312,198.08999633789062,198.5,33652814
2026-08-03 10:30:00-04:00,206.4149932861328,207.39999389648438,204.8000946044922,205.38999938964844,19086003
2026-08-03 11:30:00-04:00,207.08999633789062,207.47999572753906,206.27000427246094,206.4199981689453,11203186
2026-08-03 12:30:00-04:00,208.59500122070312,208.67990112304688,206.69000244140625,207.08680725097656,9609744
2026-08-03 13:30:00-04:00,207.7100067138672,208.74000549316406,207.57000732421875,208.5998992919922,10728882
2026-08-03 14:30:00-04:00,207.83999633789062,208.72000122070312,207.60000610351562,207.6999969482422,9701905
2026-08-03 15:30:00-04:00,206.69000244140625,207.9199981689453,205.9199981689453,207.85000610351562,11942945
2026-08-04 09:30:00-04:00,210.2624053955078,212.1708984375,209.11500549316406,210.67999267578125,29989052
2026-08-04 10:30:00-04:00,209.89999389648438,211.03990173339844,209.0500030517578,210.24000549316406,14932802
2026-08-04 11:30:00-04:00,210.22030639648438,210.9499969482422,209.6199951171875,209.89999389648438,9540619
2026-08-04 12:30:00-04:00,211.4600067138672,211.64999389648438,209.94000244140625,210.22000122070312,9087924
2026-08-04 13:30:00-04:00,212.55999755859375,212.64999389648438,211.0399932861328,211.4698944091797,12059709
2026-08-04 14:30:00-04:00,212.49000549316406,213.05999755859375,212.1999969482422,212.57000732421875,13768942
2026-08-04 15:30:00-04:00,211.83999633789062,212.97999572753906,211.80999755859375,212.48500061035156,11957434
